LP,Data_przybycia,Nr_IMO,Bandera,Nabrzeze
6274,2018/07/06,8636817,SE,GRECKIE
6275,2018/07/06,9260847,MT,RUMUNSKIE
6276,2018/07/06,8225474,PL,WARSZTATOWE
6277,2018/07/07,9172222,NO,HUTA (KRA)
6278,2018/07/07,9713557,MH,CPN III
6279,2018/07/07,8417352,PA,ODRA NOWE
6280,2018/07/07,9279006,NL,WULKAN POCHYLNIA
6281,2018/07/07,9132492,BZ,GORNOSLASKIE
6282,2018/07/07,9238387,NL,PARNICKIE
6283,2018/07/07,9143788,CY,WEGIERSKIE
6284,2018/07/07,9519808,AG,BULGARSKIE
6285,2018/07/07,8987711,PL,BULWAR CHROBREGO
6286,2018/07/07,7641475,PL,CAL
6287,2018/07/08,9201803,NL,CZESKIE
6288,2018/07/08,9518414,AG,PARNICKIE
6289,2018/07/08,8402668,VC,GLIWICKIE
6290,2018/07/08,9341720,NL,GLIWICKIE
6291,2018/07/08,8987711,PL,BULWAR CHROBREGO
6292,2018/07/08,9195822,FO,BYTOMSKIE
6293,2018/07/08,9313826,NL,CZESKIE
6294,2018/07/08,9506124,AG,DRZETOWSKIE N
6295,2018/07/09,9207508,NL,KATOWICKIE
6296,2018/07/09,9148166,CY,RUMUNSKIE
6297,2018/07/09,8129395,FO,WALBRZYSKIE
6298,2018/07/09,9356529,NL,POLSKIE
6299,2018/07/09,8912481,FI,CZESKIE
6300,2018/07/09,9549607,RU,BULGARSKIE
6301,2018/07/09,8822040,AG,HUTA (KRA)
6302,2018/07/10,7615749,PL,SPOLDZIELCZE
6303,2018/07/10,9356490,NL,REGALICA
6304,2018/07/10,9305362,PT,PARNICKIE
6305,2018/07/10,9658367,MH,CPN III
6306,2018/07/10,9187928,MT,SNOP S
6307,2018/07/10,8820107,MT,SLOWACKIE
6308,2018/07/10,9163582,BS,KATOWICKIE
6309,2018/07/10,9411745,NL,HOLENDERSKIE
6310,2018/07/11,9297591,DE,FINSKIE
6311,2018/07/11,8719097,FO,DRZETOWSKIE S
6312,2018/07/11,9238363,PT,KATOWICKIE
6313,2018/07/11,9158070,PA,CZESKIE
6314,2018/07/11,9132038,NO,SNOP N
6315,2018/07/11,9056064,BB,GLIWICKIE
6316,2018/07/11,9489546,NL,WEGIERSKIE
6317,2018/07/11,9479565,NL,BYTOMSKIE
6318,2018/07/11,8225474,PL,WARSZTATOWE
6319,2018/07/11,9555321,RU,SLOWACKIE
6320,2018/07/12,9390305,CY,PARNICKIE
6321,2018/07/12,9168116,BB,ZBOZOWE
6322,2018/07/12,9279006,NL,WULKAN POCHYLNIA
6323,2018/07/12,8905115,DE,SNOP S
6324,2018/07/12,8420086,CY,ODRA NOWE
6325,2018/07/13,8915902,DE,WEGIERSKIE
6326,2018/07/13,9195212,PT,SNOP N
6327,2018/07/13,9369007,PT,FINSKIE
6328,2018/07/13,9503524,NL,SNOP S
6329,2018/07/14,9161247,PL,BULWAR CHROBREGO
6330,2018/07/14,7615749,PL,SPOLDZIELCZE
6331,2018/07/14,7330052,NO,WALBRZYSKIE
6332,2018/07/14,6507983,VC,SNOP N
6333,2018/07/14,8987711,PL,BULWAR CHROBREGO
6334,2018/07/14,9433339,PT,KATOWICKIE
6335,2018/07/15,9528483,CY,SNOP S
6336,2018/07/15,9198458,BB,HUTA (KRA)
6337,2018/07/15,8818764,AG,CZESKIE
6338,2018/07/15,9663738,MT,CZESKIE
6339,2018/07/15,9225586,NL,KATOWICKIE
6340,2018/07/15,9194830,PT,SNOP N
6341,2018/07/15,9497323,MH,SLOWACKIE
6342,2018/07/15,9427380,PT,CHORZOWSKIE
6343,2018/07/15,8987711,PL,BULWAR CHROBREGO
6344,2018/07/15,9570670,AG,BYTOMSKIE
6345,2018/07/16,9434761,AG,GRECKIE
6346,2018/07/16,9323651,GI,SLOWACKIE
6347,2018/07/17,9331359,NL,HOLENDERSKIE
6348,2018/07/17,8222185,AG,DRZETOWSKIE S
6349,2018/07/17,9349215,CY,FINSKIE
6350,2018/07/18,9325142,AG,BULGARSKIE
6351,2018/07/18,8611013,AG,SNOP S
6352,2018/07/18,9313656,AG,GORNOSLASKIE
6353,2018/07/18,9118496,NO,HUTA (KRA)
6354,2018/07/18,9007104,NO,ODRA STARE
6355,2018/07/18,7636365,VC,ODRA STARE
6356,2018/07/18,9229128,BB,HUK
6357,2018/07/18,6605503,PL,WARSZTATOWE
6358,2018/07/18,9549621,RU,ROSYJSKIE
6359,2018/07/19,9148207,LV,POLSKIE
6360,2018/07/19,8912039,BB,REGALICA
6361,2018/07/19,9374686,CW,POZNANSKIE
6362,2018/07/19,9580780,IT,CZESKIE
6363,2018/07/20,7615749,PL,SPOLDZIELCZE
6364,2018/07/20,9344320,PT,PARNICKIE
6365,2018/07/20,9191943,PT,WEGIERSKIE
6366,2018/07/20,9365984,GI,FINSKIE
6367,2018/07/20,9196187,NL,GORNOSLASKIE
6368,2018/07/20,8300327,BS,POLSKIE
6369,2018/07/20,8225474,PL,WARSZTATOWE
6370,2018/07/21,9136101,BE,ANGIELSKIE
6371,2018/07/21,9213882,NL,WALBRZYSKIE
6372,2018/07/21,7823334,VC,BULGARSKIE
6373,2018/07/21,9180853,AG,SNOP S
6374,2018/07/21,9374698,NL,WEGIERSKIE
6375,2018/07/21,9554030,MH,CHORZOWSKIE
6376,2018/07/21,9573816,MH,SLOWACKIE
6377,2018/07/21,8987711,PL,BULWAR CHROBREGO
6378,2018/07/22,8407228,AG,DRZETOWSKIE N
6379,2018/07/22,8129395,FO,GLIWICKIE
6380,2018/07/22,9085455,BE,BELGIJSKIE
6381,2018/07/22,9357494,NL,PARNICKIE
6382,2018/07/22,9125695,MT,HUTA (KRA)
6383,2018/07/22,9195145,CY,GNIE????NIENSKIE
6384,2018/07/22,9346847,BS,GDANSKIE
6385,2018/07/22,9150511,MT,HUTA (KRA)
6386,2018/07/22,8987711,PL,BULWAR CHROBREGO
6387,2018/07/23,8806137,MT,POLSKIE
6388,2018/07/23,9570668,AG,ANGIELSKIE
6389,2018/07/23,9430959,MT,KATOWICKIE
6390,2018/07/23,9356543,NL,REGALICA
6391,2018/07/24,9350939,NL,CZESKIE
6392,2018/07/24,8821802,RU,GLIWICKIE
6393,2018/07/24,9405368,NL,GNIE????NIENSKIE
6394,2018/07/24,9349215,CY,FINSKIE
6395,2018/07/24,9576703,AG,BYTOMSKIE
6396,2018/07/24,8611013,AG,POZNANSKIE
6397,2018/07/24,9256420,CY,PARNICKIE
6398,2018/07/24,9056026,BB,WALBRZYSKIE
6399,2018/07/24,9000833,BB,GORNOSLASKIE
6400,2018/07/24,9277278,CY,REGALICA
6401,2018/07/25,9215658,NL,WALBRZYSKIE
6402,2018/07/25,9658367,MH,CPN III
6403,2018/07/25,9136096,BE,KATOWICKIE
6404,2018/07/25,9056064,BB,HUTA (KRA)
6405,2018/07/25,6507983,VC,HUTA (KRA)
6406,2018/07/25,9515682,MT,GLIWICKIE
6407,2018/07/26,8407711,CY,STAROWKA
6408,2018/07/26,8504208,DE,POZNANSKIE
6409,2018/07/26,9174713,CY,FARBOLAK SWFIL
6410,2018/07/26,9164732,MT,FARBOLAK SWFIL
6411,2018/07/26,7221469,VC,SNOP N
6412,2018/07/26,7704057,PL,CAL
6413,2018/07/26,9393620,BS,KATOWICKIE
6414,2018/07/27,9582867,AG,BULGARSKIE
6415,2018/07/27,9313826,NL,BYTOMSKIE
6416,2018/07/27,6519302,PL,REMONTOWE
6417,2018/07/27,9392391,PA,HUTA (KRA)
6418,2018/07/27,9369007,PT,FINSKIE
6419,2018/07/27,9163635,NL,HUK
6420,2018/07/27,9232486,NL,PARNICKIE
6421,2018/07/27,9171058,MT,REMONTOWE
6422,2018/07/27,7615749,PL,SPOLDZIELCZE
6423,2018/07/28,8983272,PL,BULWAR CHROBREGO
6424,2018/07/28,9158070,PA,GORNOSLASKIE
6425,2018/07/28,9356579,CY,HUTA (KRA)
6426,2018/07/28,9171101,CY,PARNICKIE
6427,2018/07/28,9155872,NL,GORNOSLASKIE
6428,2018/07/28,8987711,PL,BULWAR CHROBREGO
6429,2018/07/28,9341770,NL,WALBRZYSKIE
6430,2018/07/28,9375850,AG,GLIWICKIE
6431,2018/07/28,9229116,PA,CHORZOWSKIE
6432,2018/07/29,9198642,NL,REGALICA
6433,2018/07/29,8987711,PL,BULWAR CHROBREGO
6434,2018/07/30,7510793,NL,HUTA (KRA)
6435,2018/07/30,9680255,GR,SLOWACKIE
6436,2018/07/30,9277278,CY,HUTA (KRA)
6437,2018/07/30,9114725,MT,GORNOSLASKIE
6438,2018/07/31,9552068,LU,SLOWACKIE
6439,2018/07/31,9489534,NL,CZESKIE
6440,2018/07/31,9349215,CY,FINSKIE
6441,2018/07/31,9399387,NL,WEGIERSKIE
6442,2018/07/31,9356517,NL,HOLENDERSKIE
6443,2018/08/01,9658367,MH,CPN III
6444,2018/08/01,9423683,KY,KATOWICKIE - DALBY
6445,2018/08/01,8215728,BS,REMONTOWE
6446,2018/08/01,9132038,NO,REMONTOWE
6447,2018/08/02,8222185,AG,SNOP S
6448,2018/08/02,9161247,PL,BULWAR CHROBREGO
6449,2018/08/02,7615749,PL,SPOLDZIELCZE
6450,2018/08/02,9489546,NL,WULKAN POCHYLNIA
6451,2018/08/02,9331361,NL,GORNOSLASKIE
6452,2018/08/02,6808090,VC,GLIWICKIE
6453,2018/08/02,9467196,NL,REGALICA
6454,2018/08/02,9772565,NL,GLIWICKIE
6455,2018/08/03,7704057,PL,CAL
6456,2018/08/03,9312688,AG,WALBRZYSKIE
6457,2018/08/03,8129395,FO,CHORZOWSKIE
6458,2018/08/03,9365984,GI,FINSKIE
6459,2018/08/04,9458145,TR,PARNICKIE
6460,2018/08/04,8504947,DE,HUTA (KRA)
6461,2018/08/04,9132492,BZ,GORNOSLASKIE
6462,2018/08/04,8987711,PL,BULWAR CHROBREGO
6463,2018/08/04,9201803,NL,SLOWACKIE
6464,2018/08/05,8407228,AG,ARSENAL
6465,2018/08/05,9430959,MT,GLIWICKIE
6466,2018/08/05,8300327,BS,BULGARSKIE
6467,2018/08/05,9489558,NL,CZESKIE
6468,2018/08/05,9161247,PL,BULWAR CHROBREGO
6469,2018/08/05,8987711,PL,BULWAR CHROBREGO
6470,2018/08/05,9229116,PA,CHORZOWSKIE
6471,2018/08/06,9150535,MT,BELGIJSKIE
6472,2018/08/06,8324684,AG,GORNOSLASKIE
6473,2018/08/06,9666455,LR,ZBOZOWE
6474,2018/08/06,9370288,AG,FOSFATOWE
6475,2018/08/06,9374715,NL,REGALICA
6476,2018/08/06,9195377,GI,BULGARSKIE
6477,2018/08/06,9167344,CY,SLOWACKIE
6478,2018/08/07,9085481,CY,CZESKIE
6479,2018/08/07,9349215,CY,FINSKIE
6480,2018/08/07,6824575,FO,DRZETOWSKIE N
6481,2018/08/07,9085455,BE,ANGIELSKIE
6482,2018/08/07,9312705,AG,WULKAN N
6483,2018/08/07,9489534,NL,GORNOSLASKIE
6484,2018/08/08,9158070,PA,CZESKIE
6485,2018/08/08,9769104,FI,OKO
6486,2018/08/08,9387322,NL,HOLENDERSKIE
6487,2018/08/08,7615749,PL,SPOLDZIELCZE
6488,2018/08/08,8906224,FI,KATOWICKIE
6489,2018/08/08,9489546,NL,WULKAN POCHYLNIA
6490,2018/08/08,8128884,BS,BULGARSKIE
6491,2018/08/08,9135743,CY,REGALICA
6492,2018/08/08,8415653,NO,GLIWICKIE
6493,2018/08/08,9458145,TR,PARNICKIE
6494,2018/08/08,8611013,AG,DRZETOWSKIE S
6495,2018/08/08,9508639,PA,ROSYJSKIE
6496,2018/08/08,9238387,NL,GLIWICKIE
6497,2018/08/09,9136096,BE,GORNOSLASKIE
6498,2018/08/09,9436240,CY,SLOWACKIE
6499,2018/08/09,9555345,RU,FOSFATOWE
6500,2018/08/09,8504208,DE,POZNANSKIE
6501,2018/08/09,9161247,PL,BULWAR CHROBREGO
6502,2018/08/09,9224166,AG,HUK
6503,2018/08/10,8222185,AG,CHORZOWSKIE
6504,2018/08/10,8518558,DE,GLIWICKIE
6505,2018/08/10,9194036,RU,BYTOMSKIE
6506,2018/08/10,9466233,NL,HUTA (KRA)
6507,2018/08/10,9369007,PT,FINSKIE
6508,2018/08/10,9172210,NO,HUTA (KRA)
6509,2018/08/10,9356543,NL,REGALICA
6510,2018/08/10,8919221,AG,SNOP N
6511,2018/08/11,9650482,NL,GORNOSLASKIE
6512,2018/08/11,8129395,FO,GLIWICKIE
6513,2018/08/11,6507983,VC,HUTA (KRA)
6514,2018/08/11,9195133,CY,GDANSKIE
6515,2018/08/11,9050125,CY,HUTA (KRA)
6516,2018/08/11,9300489,PT,PARNICKIE
6517,2018/08/11,9130200,MT,GRECKIE
6518,2018/08/11,8987711,PL,BULWAR CHROBREGO
6519,2018/08/12,8919855,AG,FINSKIE
6520,2018/08/12,9238351,PT,KATOWICKIE
6521,2018/08/12,9017379,BB,HUK
6522,2018/08/12,9658355,MH,CPN III
6523,2018/08/12,9198654,NL,REGALICA
6524,2018/08/12,9199141,AG,WULKAN N
6525,2018/08/12,8987711,PL,BULWAR CHROBREGO
6526,2018/08/12,9279056,NL,CZESKIE
6527,2018/08/13,9356517,NL,PARNICKIE
6528,2018/08/13,8320585,PA,BULGARSKIE
6529,2018/08/13,9341756,NL,CZESKIE
6530,2018/08/13,9528500,GI,SLOWACKIE
6531,2018/08/13,9455674,NL,GLIWICKIE
6532,2018/08/13,9411771,NL,HOLENDERSKIE
6533,2018/08/13,9505546,AG,HUTA (KRA)
6534,2018/08/13,9544891,NL,PARNICKIE
6535,2018/08/13,8225474,PL,WARSZTATOWE
6536,2018/08/14,9229116,PA,CHORZOWSKIE
6537,2018/08/14,9491733,BB,GLIWICKIE
6538,2018/08/14,9201827,NL,SLOWACKIE
6539,2018/08/14,8814201,VC,SNOP S
6540,2018/08/14,7402441,PL,BRAK
6541,2018/08/14,9065405,PA,KASZUBSKIE
6542,2018/08/14,9617296,CY,GORNOSLASKIE
6543,2018/08/14,8806137,MT,SLOWACKIE
6544,2018/08/14,9349215,CY,FINSKIE
6545,2018/08/14,8606006,EE,KATOWICKIE
6546,2018/08/14,8518168,VC,KATOWICKIE
6547,2018/08/14,9248370,AG,SLOWACKIE
6548,2018/08/14,9195822,FO,BYTOMSKIE
6549,2018/08/15,9387322,NL,PARNICKIE
6550,2018/08/15,9136101,BE,GORNOSLASKIE
6551,2018/08/15,9489546,NL,DRZETOWSKIE S
6552,2018/08/15,9342164,MT,SLOWACKIE
6553,2018/08/15,9556820,AG,REGALICA
6554,2018/08/15,9582867,AG,PARNICKIE
6555,2018/08/15,8987711,PL,BULWAR CHROBREGO
6556,2018/08/15,9218222,DE,POZNANSKIE
6557,2018/08/16,9156113,AG,HUK
6558,2018/08/16,7924401,AG,DRZETOWSKIE N
6559,2018/08/16,6617855,AG,HUTA (KRA)
6560,2018/08/16,7615749,PL,SPOLDZIELCZE
6561,2018/08/16,9148166,CY,RUMUNSKIE
6562,2018/08/16,9506409,MH,HUTA (KRA)
6563,2018/08/16,8128884,BS,BYDGOSKIE
6564,2018/08/17,9279032,NL,GLIWICKIE
6565,2018/08/17,9277278,CY,GORNOSLASKIE
6566,2018/08/17,9253507,NO,ODRA STARE
6567,2018/08/17,9583902,AG,PARNICKIE
6568,2018/08/17,8402589,PA,ZBOZOWE
6569,2018/08/17,9162411,PA,CHORZOWSKIE
6570,2018/08/17,9390991,NO,HUTA (KRA)
6571,2018/08/17,9478949,PA,KATOWICKIE
6572,2018/08/17,9349461,PT,GLIWICKIE
6573,2018/08/17,9136307,DK,ARSENAL
6574,2018/08/17,9365984,GI,FINSKIE
6575,2018/08/18,9551909,NO,DRZETOWSKIE N
6576,2018/08/18,6519302,PL,REMONTOWE
6577,2018/08/18,9268863,AG,GORNOSLASKIE
6578,2018/08/18,8222185,AG,HUTA (KRA)
6579,2018/08/18,8987711,PL,BULWAR CHROBREGO
6580,2018/08/19,9163697,NL,KATOWICKIE
6581,2018/08/19,9213882,NL,BYTOMSKIE
6582,2018/08/19,7330052,NO,WALBRZYSKIE
6583,2018/08/19,9232498,VC,SLOWACKIE
6584,2018/08/19,8511029,DE,POZNANSKIE
6585,2018/08/19,8714841,DE,BULGARSKIE
6586,2018/08/19,8415665,AG,CHORZOWSKIE
6587,2018/08/19,8987711,PL,BULWAR CHROBREGO
6588,2018/08/20,9113721,NL,FINSKIE
6589,2018/08/20,8822040,AG,HUTA (KRA)
6590,2018/08/20,8129395,FO,WALBRZYSKIE
6591,2018/08/20,9199414,GI,SLOWACKIE
6592,2018/08/20,9145140,BS,DRZETOWSKIE S
6593,2018/08/20,9658367,MH,CPN III
6594,2018/08/21,9344320,PT,PARNICKIE
6595,2018/08/21,9489546,NL,WULKAN POCHYLNIA
6596,2018/08/21,9349215,CY,FINSKIE
6597,2018/08/21,9419307,NL,CHORZOWSKIE
6598,2018/08/21,8504208,DE,SNOP S
6599,2018/08/21,9365491,AG,GLIWICKIE
6600,2018/08/21,9234317,AG,HUTA (KRA)
6601,2018/08/22,9037173,NL,CEMENTOWE
6602,2018/08/22,7615749,PL,SPOLDZIELCZE
6603,2018/08/22,9363819,PH,KATOWICKIE - DALBY
6604,2018/08/22,9215658,NL,WALBRZYSKIE
6605,2018/08/22,6519302,PL,PIRS E
6606,2018/08/22,9150482,MT,SNOP S
6607,2018/08/23,8104541,AG,SNOP N
6608,2018/08/23,9006332,NL,REGALICA
6609,2018/08/23,8403571,BS,GORNOSLASKIE
6610,2018/08/23,9180841,MT,WEGIERSKIE
6611,2018/08/23,9108740,NO,HUTA (KRA)
6612,2018/08/23,9356567,NL,REGALICA
6613,2018/08/23,9576703,AG,WALBRZYSKIE
6614,2018/08/24,9136096,BE,HUTA (KRA)
6615,2018/08/24,7926095,CY,HUK
6616,2018/08/24,9201803,NL,SLOWACKIE
6617,2018/08/24,9283459,MT,PARNICKIE
6618,2018/08/24,8919221,AG,POZNANSKIE
6619,2018/08/24,9369007,PT,FINSKIE
6620,2018/08/25,9179311,FI,GLIWICKIE
6621,2018/08/25,9357494,NL,CZESKIE
6622,2018/08/25,8209743,NO,REMONTOWE
6623,2018/08/25,9516131,CY,KATOWICKIE
6624,2018/08/25,8987711,PL,BULWAR CHROBREGO
6625,2018/08/25,9279018,AG,CZESKIE
6626,2018/08/25,9194270,CY,ZBOZOWE
6627,2018/08/26,6605503,PL,WARSZTATOWE
6628,2018/08/26,8504947,DE,HUTA (KRA)
6629,2018/08/26,8919855,AG,FINSKIE
6630,2018/08/26,9201932,NL,KATOWICKIE
6631,2018/08/26,9345374,CY,BULGARSKIE
6632,2018/08/26,9526071,NL,CHORZOWSKIE
6633,2018/08/26,8987711,PL,BULWAR CHROBREGO
6634,2018/08/27,9255725,LR,REMONTOWE
6635,2018/08/27,7382665,MT,GLIWICKIE
6636,2018/08/28,7615749,PL,SPOLDZIELCZE
6637,2018/08/28,9356529,NL,HOLENDERSKIE
6638,2018/08/28,5111696,DK,ARSENAL
6639,2018/08/28,9322762,MH,SLOWACKIE
6640,2018/08/28,9356488,NL,REGALICA
6641,2018/08/28,9489546,NL,WULKAN POCHYLNIA
6642,2018/08/28,9549619,RU,SLOWACKIE
6643,2018/08/28,9349215,CY,FINSKIE
6644,2018/08/29,9201944,NL,REGALICA
6645,2018/08/29,8913708,NO,HUTA (KRA)
6646,2018/08/29,9196266,DE,POZNANSKIE
6647,2018/08/29,9063299,GI,SNOP N
6648,2018/08/30,9344368,MT,BYTOMSKIE
6649,2018/08/30,9359648,FO,BULGARSKIE
6650,2018/08/30,8412417,VC,DRZETOWSKIE N
6651,2018/08/30,8404458,VU,GORNOSLASKIE
6652,2018/08/30,7382495,MT,ARSENAL
6653,2018/08/30,8801137,MT,SNOP N
6654,2018/08/30,9547336,NL,WALBRZYSKIE
6655,2018/08/30,9232486,NL,PARNICKIE
6656,2018/08/30,9130212,LV,HUTA (KRA)
6657,2018/08/30,8606006,EE,GLIWICKIE
6658,2018/08/30,8518168,VC,GLIWICKIE
6659,2018/08/31,9523964,GB,CHORZOWSKIE
6660,2018/08/31,9566796,GI,GRECKIE
6661,2018/08/31,7730769,PL,WARSZTATOWE
6662,2018/08/31,8636817,SE,GRECKIE
6663,2018/08/31,9365984,GI,FINSKIE
6664,2018/08/31,9658355,MH,CPN III
6665,2018/08/31,9196187,NL,GORNOSLASKIE
6666,2018/08/31,9161247,PL,BULWAR CHROBREGO
6667,2018/08/31,9065417,PA,KASZUBSKIE
6668,2018/09/01,9677399,NL,CHORZOWSKIE
6669,2018/09/01,8129395,FO,KATOWICKIE
6670,2018/09/01,8026440,PL,CAL
6671,2018/09/01,9390094,AG,BYTOMSKIE
6672,2018/09/01,9612545,NL,PARNICKIE
6673,2018/09/01,8407228,AG,DRZETOWSKIE N
6674,2018/09/02,9014717,MT,HUTA (KRA)
6675,2018/09/02,7615749,PL,SPOLDZIELCZE
6676,2018/09/02,7810210,MT,WALBRZYSKIE
6677,2018/09/03,9491733,BB,GORNOSLASKIE
6678,2018/09/03,7924401,AG,SNOP N
6679,2018/09/03,9316311,BS,DOK 5
6680,2018/09/03,9423669,NL,CZESKIE
6681,2018/09/03,9590785,LR,GLIWICKIE
6682,2018/09/03,8407711,CY,ARSENAL
6683,2018/09/03,9199414,GI,SLOWACKIE
6684,2018/09/04,8513314,DE,KATOWICKIE
6685,2018/09/04,9350939,NL,SLOWACKIE
6686,2018/09/04,9135743,CY,REGALICA
6687,2018/09/04,9256420,CY,PARNICKIE
6688,2018/09/04,9109043,CY,PARNICKIE
6689,2018/09/04,9489546,NL,WULKAN POCHYLNIA
6690,2018/09/04,9349215,CY,FINSKIE
6691,2018/09/04,9516143,CY,CZESKIE
6692,2018/09/04,9342152,MT,WEGIERSKIE
6693,2018/09/04,9312688,AG,CHORZOWSKIE
6694,2018/09/05,9344320,PT,PARNICKIE
6695,2018/09/05,9164732,MT,FARBOLAK SWFIL
6696,2018/09/05,9707364,MH,KATOWICKIE
6697,2018/09/05,9179361,CY,CZESKIE
6698,2018/09/06,6507983,VC,HUTA (KRA)
6699,2018/09/06,8911841,NL,CEMENTOWE
6700,2018/09/06,8504208,DE,SNOP N
6701,2018/09/06,8129395,FO,KATOWICKIE
6702,2018/09/06,9454462,AG,HOLENDERSKIE
6703,2018/09/06,9224104,BS,BELGIJSKIE
6704,2018/09/06,7704057,PL,CAL
6705,2018/09/07,9161247,PL,BULWAR CHROBREGO
6706,2018/09/07,9713557,MH,CPN III
6707,2018/09/07,9366122,SG,GORNOSLASKIE
6708,2018/09/07,9751315,HK,KATOWICKIE
6709,2018/09/07,9369007,PT,FINSKIE
6710,2018/09/07,9520388,PA,ZBOZOWE
6711,2018/09/07,9549619,RU,SNOP S
6712,2018/09/07,9001825,VC,HUTA (KRA)
6713,2018/09/07,9390123,AG,REGALICA
6714,2018/09/07,8983272,PL,BULWAR CHROBREGO
6715,2018/09/08,7704057,PL,CAL
6716,2018/09/08,9431006,MT,ARSENAL
6717,2018/09/08,9344320,PT,PARNICKIE
6718,2018/09/08,9489546,NL,WULKAN POCHYLNIA
6719,2018/09/08,8987711,PL,BULWAR CHROBREGO
6720,2018/09/08,7704057,PL,CAL
6721,2018/09/09,8919855,AG,BELGIJSKIE
6722,2018/09/09,9234305,AG,HUTA (KRA)
6723,2018/09/09,9201815,NL,SLOWACKIE
6724,2018/09/09,9350771,IM,SLOWACKIE
6725,2018/09/09,7615749,PL,SPOLDZIELCZE
6726,2018/09/09,7810210,MT,HUK
6727,2018/09/09,9116802,CY,POZNANSKIE
6728,2018/09/10,9393278,NL,CZESKIE
6729,2018/09/10,8915744,CY,BULGARSKIE
6730,2018/09/10,9080675,LT,PARNICKIE
6731,2018/09/10,7704057,PL,CAL
6732,2018/09/10,9164093,CY,FOSFATOWE DALBY
6733,2018/09/10,9195822,FO,BYTOMSKIE
6734,2018/09/10,7704057,PL,CAL
6735,2018/09/10,9440277,IE,GORNOSLASKIE
6736,2018/09/10,9555321,RU,BULGARSKIE
6737,2018/09/10,8404458,VU,ANGIELSKIE
6738,2018/09/10,8822636,BB,HUK
6739,2018/09/10,9140932,NO,BULGARSKIE
6740,2018/09/11,7221469,VC,WALBRZYSKIE
6741,2018/09/11,9167332,CY,SLOWACKIE
6742,2018/09/11,9349215,CY,FINSKIE
6743,2018/09/11,9423657,NL,HOLENDERSKIE
6744,2018/09/11,9458145,TR,RUMUNSKIE
6745,2018/09/11,9557367,AG,REGALICA
6746,2018/09/11,8504947,DE,POZNANSKIE
6747,2018/09/12,9143611,RU,BYTOMSKIE
6748,2018/09/12,8906303,AG,WEGIERSKIE
6749,2018/09/12,9370288,AG,HUTA (KRA)
6750,2018/09/13,7823334,VC,GLIWICKIE
6751,2018/09/13,8504208,DE,SNOP N
6752,2018/09/13,9123312,CY,SNOP S
6753,2018/09/13,9198458,BB,HUTA (KRA)
6754,2018/09/13,8505927,AG,HUK
6755,2018/09/13,9489546,NL,WULKAN POCHYLNIA
6756,2018/09/13,6617855,AG,POZNANSKIE
6757,2018/09/13,9265249,NL,RUMUNSKIE
6758,2018/09/13,9136307,DK,ARSENAL
6759,2018/09/14,9582855,AG,PARNICKIE
6760,2018/09/14,9457749,MH,HUTA (KRA)
6761,2018/09/14,9365984,GI,FINSKIE
6762,2018/09/14,9493896,LR,SLOWACKIE
6763,2018/09/14,9197818,GI,SNOP S
6764,2018/09/14,6507983,VC,HUTA (KRA)
6765,2018/09/15,9363508,GI,ANGIELSKIE
6766,2018/09/15,8919831,AG,KATOWICKIE
6767,2018/09/15,7221469,VC,WALBRZYSKIE
6768,2018/09/15,8215730,BS,PARNICKIE
6769,2018/09/15,8987711,PL,BULWAR CHROBREGO
6770,2018/09/16,8618035,LV,GLIWICKIE
6771,2018/09/16,8818764,AG,CZESKIE
6772,2018/09/16,9489534,NL,CZESKIE
6773,2018/09/17,7615749,PL,SPOLDZIELCZE
6774,2018/09/17,8802052,DK,GORNOSLASKIE
6775,2018/09/17,9006473,DK,GORNOSLASKIE
6776,2018/09/17,9466233,NL,HUTA (KRA)
6777,2018/09/17,9366122,SG,GORNOSLASKIE
6778,2018/09/17,9300489,PT,PARNICKIE
6779,2018/09/17,9507130,MT,BELGIJSKIE
6780,2018/09/18,9394222,PT,CHORZOWSKIE
6781,2018/09/18,9658355,MH,CPN III
6782,2018/09/18,9313644,AG,REMONTOWE
6783,2018/09/18,9611539,NL,GDANSKIE
6784,2018/09/18,9489546,NL,WULKAN POCHYLNIA
6785,2018/09/18,9480708,MT,KATOWICKIE
6786,2018/09/18,9240732,VC,CHORZOWSKIE
6787,2018/09/19,9195822,FO,GLIWICKIE
6788,2018/09/19,9376775,AG,SLOWACKIE
6789,2018/09/19,9369655,NL,REGALICA
6790,2018/09/19,9313797,NL,WALBRZYSKIE
6791,2018/09/19,9123570,BB,BULGARSKIE
6792,2018/09/19,9552953,PA,CZESKIE
6793,2018/09/19,9168116,BB,KATOWICKIE
6794,2018/09/19,9313785,NL,SLOWACKIE
6795,2018/09/19,9114725,MT,PARNICKIE
6796,2018/09/19,9374715,NL,REGALICA
6797,2018/09/20,9195731,GB,SNOP N
6798,2018/09/20,9528495,NL,GLIWICKIE
6799,2018/09/20,7330052,NO,WALBRZYSKIE
6800,2018/09/20,9491733,BB,HUTA (KRA)
6801,2018/09/20,6617855,AG,HUTA (KRA)
6802,2018/09/20,8315449,NL,HUTA (KRA)
6803,2018/09/20,9568249,NL,GORNOSLASKIE
6804,2018/09/20,9668570,NL,GNIE????NIENSKIE
6805,2018/09/20,7116808,SE,POZNANSKIE
6806,2018/09/20,9555345,RU,BYTOMSKIE
6807,2018/09/20,9141364,NO,REMONTOWE
6808,2018/09/21,9287716,NL,FINSKIE
